# Format: event_id pdg_id px [GeV] py [GeV] pz [GeV] e [GeV]
0 130 0.10952 -0.900359 -0.699895 1.24904
0 2212 0.0801949 -0.534631 -0.501405 1.19332
0 211 0.159753 0.71397 -0.72922 1.04236
0 211 0.325186 -0.714058 -3.5556 3.64381
0 211 -0.392959 0.736185 -3.607 3.7049
0 -211 0.113013 0.577956 -0.925064 1.10545
0 22 0.480753 -0.162536 -1.65446 1.73054
0 22 0.424154 1.14011 -0.338999 1.26281
0 22 0.465868 0.96883 -0.217848 1.09687
0 22 0.288386 -0.494873 -2.88718 2.94344
0 22 0.7297 0.3914 -5.00912 5.0771
0 22 0.567012 0.193504 -3.27349 3.32786
0 22 0.151904 0.485221 -0.483727 0.701788
0 211 0.286449 0.822694 -0.0983882 0.887715
0 -211 0.520937 0.688603 0.200959 0.897448
0 22 1.02172 0.213488 -3.0748 3.24713
0 211 0.197391 -0.476687 -0.222119 0.578801
0 22 0.617175 -0.00520117 0.700871 0.933891
0 -211 0.0967587 -1.01585 0.168984 1.04372
0 22 0.3564 -2.59551 1.41893 2.97944
0 22 0.21769 -0.547627 1.05867 1.21164
0 22 0.551791 -0.926116 -2.29883 2.53906
0 22 -1.09295 0.595065 -7.10958 7.21767
0 22 -0.656859 0.225315 -3.17486 3.24992
0 22 0.0229533 -1.38103 4.06621 4.2944
0 211 -0.449864 0.258529 -1.84646 1.92305
0 22 0.295174 0.405729 -0.137449 0.520227
0 22 0.623898 1.13701 -0.210687 1.31393
0 22 0.159601 0.562737 -0.183111 0.612924
0 22 1.12896 4.40114 -1.80249 4.8881
0 22 0.469751 1.94724 -1.29735 2.38653
0 22 -0.361109 -0.478062 -2.16035 2.24188
0 22 1.19712 2.27188 -0.69937 2.66151
0 22 -0.425871 0.403389 0.63868 0.86718
0 22 0.312193 0.441635 1.44779 1.54551
0 22 0.785199 -0.141383 -1.44355 1.64935
0 22 0.974771 -0.0881529 -2.03793 2.26077
0 22 -1.37734 -1.79579 1.57544 2.75753
0 -211 -0.0808378 -1.20221 0.983651 1.5617
0 22 0.460886 0.419925 0.50229 0.800655
0 22 0.537588 -0.367247 -0.320663 0.725738
0 22 0.524209 -0.374504 -0.17442 0.667436
0 22 -1.02883 -0.0818107 -4.04865 4.17812
0 22 1.53833 -1.17741 8.74377 8.95579
0 22 0.488492 -0.360399 2.41434 2.48949
0 22 -0.306769 -0.67047 -0.905591 1.16779
0 22 0.0174472 0.618678 -3.21557 3.27459
0 22 0.166203 1.22575 -5.7352 5.86708
0 -211 0.237676 0.497433 2.61094 2.67215
0 22 -0.370648 0.343324 0.12574 0.520636
0 22 0.552861 -0.31375 0.252639 0.684048
0 22 -0.464803 0.203575 0.0347074 0.508615
0 22 -0.477473 0.151141 -0.0890253 0.508674
0 22 -0.0764498 -0.773356 0.868509 1.16543
0 22 -0.148721 -1.2311 0.705434 1.42666
0 22 0.362561 0.660136 -0.381399 0.844212
0 22 -0.520502 0.57 -0.806636 1.11646
0 22 -0.337271 0.4864 -0.0791404 0.59716
0 22 -0.49485 0.132858 -0.0879821 0.519874
1 -321 -0.477776 -0.2556 -2.20809 2.32658
1 -211 1.36617 0.0227209 6.88313 7.01883
1 211 -0.546779 -0.148166 3.22044 3.27287
1 2112 -2.53875 2.04305 12.9113 13.3493
1 211 -0.65964 0.962989 4.75332 4.89653
1 -321 -1.47221 0.68592 -8.77262 8.93535
1 2112 2.53112 -0.673146 5.81605 6.4474
1 -211 0.721088 -0.715374 2.27454 2.49494
1 -211 1.31355 -0.49461 5.25941 5.44526
1 -321 -2.32885 -0.303279 -3.35181 4.12236
1 -211 -0.849729 -0.161736 -1.95812 2.1452
1 -211 -3.35689 -0.120452 -5.90418 6.79426
1 321 -0.828809 0.648398 -0.416107 1.23459
1 -211 -0.622304 0.965753 1.54881 1.93345
1 321 -1.81177 3.97992 8.61465 9.67359
1 211 -1.12349 1.19538 -1.52571 2.24465
1 -211 0.23743 -0.616711 -0.323852 0.749043
1 211 0.808274 0.790409 0.0173146 1.13922
1 -321 -0.00561372 0.609406 0.535562 0.949713
1 211 0.584613 1.07444 0.416262 1.29959
1 -321 -1.25009 -1.41817 -9.0236 9.23271
1 -321 -2.01508 3.61447 8.73722 9.68027
1 211 -2.30281 2.70121 7.55298 8.34664
1 -211 -0.666763 1.93085 5.05256 5.45166
1 211 -1.13805 1.26181 3.75785 4.12653
1 -211 -0.551596 -0.518783 2.53834 2.65255
1 -321 -0.450809 -0.36836 -1.24966 1.46434
1 211 0.70959 0.509759 -5.08319 5.15961
1 211 0.860154 0.005709 -2.92533 3.05236
1 211 1.94424 -0.334218 -5.31721 5.67309
1 321 0.779484 -2.87692 -3.07478 4.31071
1 2212 5.77948 4.69963 -15.2069 16.9593
1 -2212 1.00175 0.163772 -1.97262 2.40871
1 -211 -1.04203 -1.97888 0.622243 2.32561
1 -321 -1.9649 -1.9874 0.0501598 2.83845
1 -211 -1.11544 -0.648584 -0.780178 1.51427
1 -211 -0.469967 -0.213965 0.273173 0.600628
1 -211 -0.415927 -0.807001 0.831642 1.23909
1 211 0.464245 -1.32212 0.627315 1.5416
1 -321 0.276342 -0.574862 0.647318 1.0342
1 211 0.738014 -0.529719 0.869158 1.26498
1 -211 0.209775 -0.579565 0.732019 0.967075
1 211 1.03045 -0.935437 0.618498 1.52934
1 -211 -0.919027 1.38104 -3.87293 4.21556
1 211 -0.129554 1.30786 -5.05882 5.22861
1 211 1.07102 0.339958 -3.80346 3.96843
1 211 -0.112663 0.56233 -2.1698 2.24865
1 -211 -0.627165 0.557237 -1.69997 1.90085
1 -2212 -2.17299 0.895411 9.57539 9.90414
1 -211 -0.105165 0.522339 -1.04361 1.18004
1 -321 1.34979 -0.0468079 2.65655 3.02078
1 2112 -1.03126 -0.479269 0.257816 1.49749
1 -2112 -1.1369 0.600969 1.20469 1.99694
1 -211 -0.416181 -0.304467 0.246241 0.588235
1 211 -0.330371 0.494238 1.52471 1.64245
1 -211 -0.716086 1.10069 1.73787 2.18265
1 -211 -1.23954 0.935478 -1.98521 2.52431
1 -211 -0.11269 1.50312 0.988978 1.80821
1 -211 -1.37988 0.173469 8.36038 8.47641
1 211 -0.635448 0.360122 1.75384 1.90497
1 211 -0.57443 0.179867 2.81002 2.87715
1 -211 -0.508794 -0.473218 2.30364 2.41019
1 211 0.938556 0.433763 -4.80649 4.91842
1 -211 0.503551 -0.176887 -2.69093 2.7469
1 -211 0.70413 -0.54063 -2.98082 3.11333
1 -211 0.503302 -0.63824 -0.600083 1.01992
1 -321 0.494987 -0.933305 -2.05915 2.36641
1 -211 1.4677 1.11315 -4.86142 5.20059
1 211 -0.852845 -2.05248 0.265399 2.24275
1 211 -0.686172 -0.221952 0.0796379 0.738862
1 211 -0.883117 -0.699989 0.596425 1.28261
1 211 -0.882151 0.0626926 -0.541689 1.04644
1 211 -0.00960751 -0.551042 -1.07776 1.21852
1 321 0.4219 -1.68074 -7.52989 7.74247
1 -211 0.440309 -0.380525 -2.87942 2.94095
1 211 0.185334 2.02019 7.8937 8.15141
1 -211 -0.0409464 0.508706 1.00875 1.13908
1 -211 -0.350771 0.558789 2.16874 2.27117
1 211 -0.677824 0.0842091 2.72701 2.81471
1 211 0.706561 0.244543 -3.09408 3.18619
1 211 -0.808032 0.245033 2.05374 2.22492
1 130 0.37618 -0.736612 -2.21097 2.41249
1 22 -0.249132 -0.489318 1.69063 1.77756
1 22 0.63852 0.175714 1.69457 1.81938
1 22 1.22165 0.167278 3.39729 3.61414
1 22 -0.688012 0.725618 -1.05614 1.45441
1 -2212 -0.438235 0.455716 -1.06855 1.55624
1 211 -1.02194 1.34454 -0.52852 1.77509
1 -211 -0.173027 0.921089 0.767519 1.21939
1 22 -0.221178 1.10443 -1.10472 1.57769
1 22 -0.164068 0.480015 -0.587073 0.775878
1 22 1.53341 -0.238202 -0.194306 1.56392
1 22 -1.14098 1.62658 4.23861 4.68117
1 22 -0.929753 0.235396 5.49047 5.57361
1 22 -0.671242 0.0698524 3.54065 3.6044
1 211 0.239552 -0.505583 -1.16301 1.2981
1 211 0.91348 0.620822 -2.06804 2.34864
1 -211 2.80876 1.66109 -7.30662 8.00341
1 22 0.863496 -1.18651 -0.299658 1.49774
1 22 -0.405779 0.565227 2.94421 3.02531
1 22 0.655163 -0.874864 0.79983 1.35438
1 22 -1.09384 -0.0516174 -2.90444 3.10402
1 -211 -0.144563 -0.956521 -4.61686 4.71919
1 22 -1.0697 -0.0828029 -1.37191 1.74162
1 22 -1.82603 1.87266 4.37223 5.09486
1 22 -0.88131 1.00859 2.36427 2.7173
1 -211 -0.396823 -0.43824 -3.39456 3.44849
1 22 -1.84193 2.27491 6.21905 6.87346
1 22 -0.672372 0.907087 2.24232 2.51055
1 211 1.15114 -0.27256 -4.26261 4.42591
1 -211 0.878432 -0.0558385 -2.18228 2.35724
1 22 1.59141 -1.20971 -2.74791 3.39809
1 22 2.45068 1.93879 -6.25103 6.98857
1 22 0.421551 0.398131 -1.09778 1.2415
1 22 -0.358629 -0.632188 -0.187723 0.750677
1 22 -0.286652 0.41774 1.49122 1.57493
1 22 0.230696 1.21287 -5.97303 6.09929
1 22 0.176226 1.02753 -5.68529 5.78009
1 211 -0.946072 -0.507743 1.75032 2.05814
1 22 -0.417744 -0.31151 0.779995 0.938052
1 321 -0.665105 0.180121 -1.30401 1.55531
1 22 1.48547 0.677125 3.78309 4.1203
1 22 0.943734 0.391851 2.32416 2.53887
1 2212 -1.41874 1.52977 -1.48208 2.72579
1 22 -0.3697 0.658851 -0.476791 0.89336
1 -2112 3.83391 0.812245 -23.6288 23.97
1 22 2.82433 1.98826 -8.16011 8.86101
1 211 1.01679 -1.3787 1.11997 2.05146
1 -211 0.232673 -0.701762 1.13497 1.36171
2 -211 0.434808 -0.789199 0.872965 1.26232
2 -2112 0.138582 -0.514359 2.03878 2.3072
2 -211 0.169459 -0.523998 0.296523 0.640855
2 321 0.710432 0.0464671 1.97931 2.16062
2 -321 0.393476 0.429193 -1.18351 1.40835
2 211 -0.538076 1.01484 -5.43476 5.55657
2 321 -0.709567 0.373964 -1.28054 1.5896
2 2212 -0.374107 -1.40744 -1.51576 2.30189
2 -2212 -0.339054 -1.76623 -2.99204 3.61486
2 2212 0.594609 -1.49969 -1.8642 2.63785
2 -211 -1.97176 -3.65327 -4.27816 5.96291
2 321 -0.335429 2.13482 -2.38731 3.25775
2 211 -0.758444 0.661651 -4.92735 5.03103
2 -211 1.82323 1.29471 8.07847 8.38341
2 211 4.44978 3.41891 13.8849 14.9767
2 -211 1.67133 0.794718 5.99412 6.27486
2 211 1.21571 0.185414 1.55777 1.98959
2 -211 2.17138 1.60574 5.9516 6.53715
2 -211 -0.288493 -0.429913 -0.89602 1.04422
2 -321 0.371378 0.47418 0.439839 0.894397
2 321 0.996426 -0.31638 -0.60182 1.30341
2 2212 -0.020348 -0.794467 -3.12496 3.35817
2 -2212 -0.00934035 -1.43908 -5.06119 5.34482
2 211 0.541027 0.143918 -1.01998 1.17186
2 -211 -0.926546 0.105851 1.71503 1.95717
2 -211 1.74083 5.13168 16.4623 17.3318
2 -321 0.660512 1.72531 5.1469 5.49065
2 211 0.718511 0.260014 0.613795 0.989995
2 211 0.339729 0.702985 2.37024 2.49943
2 -211 -0.172986 0.966816 3.18811 3.33889
2 211 0.00400515 0.925923 3.70958 3.82594
2 321 -0.255005 0.851927 2.2277 2.44891
2 -211 -0.973506 0.233751 2.34835 2.55667
2 211 -0.754968 -1.58845 0.728723 1.90884
2 -211 -0.535473 -0.521257 -0.19971 0.786005
2 2112 -0.373903 -0.338948 -0.0785246 1.06941
2 211 -0.341069 -1.05462 -0.252716 1.14538
2 130 0.411578 -0.42026 -1.46888 1.65869
2 -2212 -1.28751 -3.61951 -3.74972 5.44971
2 211 0.0198837 -0.508108 -0.392057 0.657083
2 211 -0.671437 -2.29965 -2.92988 3.7872
2 -211 -1.12436 -0.632243 -0.898754 1.57834
2 321 1.22315 0.877102 6.17201 6.37203
2 211 0.546654 0.0614988 1.91168 1.99414
2 211 -0.139572 -0.570977 -1.08849 1.24491
2 -211 0.242873 -0.615791 0.875322 1.10628
2 -211 0.275445 -0.761861 -0.755271 1.11634
2 -211 -0.980555 -0.64016 -2.34562 2.62539
2 211 0.562045 0.625124 2.5379 2.67715
2 130 0.837553 2.97018 8.77093 9.3113
2 -211 0.379135 0.523782 2.38494 2.47498
2 211 -0.195906 0.507067 -1.79105 1.87692
2 -211 -0.634808 -0.0274092 -1.70135 1.82148
2 -211 -0.203306 0.591462 -0.570399 0.857902
2 130 0.680679 1.36335 -1.12315 1.95732
2 211 0.538338 0.345869 0.0140223 0.655065
2 -211 -0.235034 0.68249 1.5927 1.7542
2 2212 0.0404865 0.996629 1.07233 1.7393
2 -2212 0.145677 1.13646 5.08574 5.29697
2 130 1.41715 -1.126 -5.41126 5.72761
2 211 -0.293053 -1.55968 -0.381908 1.63824
2 22 -0.436748 0.547538 2.52983 2.62499
2 211 -0.69146 0.000608062 -0.436883 0.829737
2 -211 -0.636249 3.02893 -4.98313 5.86773
2 22 0.270943 0.458272 1.55186 1.64064
2 22 1.23464 1.57515 5.841 6.17436
2 -211 1.7297 0.443722 3.12724 3.60386
2 22 0.479146 0.201926 0.322088 0.611633
2 22 0.379612 0.481964 -0.0827504 0.619066
2 22 0.413135 -1.65545 1.26085 2.12154
2 22 0.22243 -0.869364 0.788784 1.19476
2 22 -0.40013 -0.334165 -0.62133 0.811062
2 22 -0.428804 0.369819 -3.30833 3.35644
2 22 -0.32445 0.442073 -1.22256 1.33991
2 -211 0.0863445 0.830783 -3.02868 3.14484
2 22 -0.0204326 1.21456 5.4849 5.6178
2 211 0.32168 0.77022 2.06006 2.22712
2 22 0.297026 0.61863 -3.88343 3.94359
2 22 -0.0483448 -0.517129 -0.415301 0.665008
2 22 1.71334 0.340895 4.71562 5.02879
2 211 0.584387 -0.593266 -0.433282 0.949045
2 22 0.689996 -0.262971 -1.08056 1.30876
2 211 0.458751 -0.392487 0.00284582 0.619666
2 22 0.026579 0.523647 -0.947409 1.08282
2 130 -0.690687 -5.40673 -6.22755 8.29095
2 -211 -0.133224 -1.50933 -2.55512 2.97388
2 22 0.159067 0.497312 0.364087 0.636539
2 22 0.539782 -0.0601719 0.567692 0.785659
2 22 0.3333 -0.832288 0.702821 1.13919
2 22 0.346101 -0.476883 0.175472 0.614812
2 22 0.00860079 -0.876057 -1.26798 1.5412
3 -321 2.42861 3.01054 -9.88219 10.6237
3 211 9.29579 12.1016 -27.3439 31.314
3 211 1.25406 1.34904 2.60874 3.19649
3 211 -0.523947 -0.271655 0.481655 0.77446
3 2112 -0.355342 0.725316 -1.13269 1.67873
3 -2112 -0.562666 1.377 -0.964765 2.00656
3 -211 -0.592989 0.389847 -0.792596 1.07299
3 211 -0.465136 -0.3323 -0.254164 0.640979
3 -211 0.246055 1.11586 -0.987236 1.51651
3 321 -0.529929 1.70878 -0.880378 2.05415
3 -321 -0.944095 1.3865 -1.75455 2.47707
3 -211 -0.413313 -0.312125 -0.154495 0.55821
3 321 -0.0506081 -0.701212 -0.847152 1.2065
3 321 0.777001 1.13762 -1.20448 1.89536
3 -321 0.648987 0.606061 -0.847432 1.32301
3 211 0.235668 -2.04424 12.1156 12.2899
3 321 0.29661 0.714519 -3.16523 3.29559
3 -211 -0.303121 0.446559 0.313565 0.63961
3 -321 -0.585246 -1.41671 -8.84338 8.98881
3 2112 1.26376 0.266786 -1.46211 2.16536
3 -2212 1.68008 0.952083 0.131785 2.15101
3 -211 -1.25292 -0.0292447 -6.11003 6.2388
3 -211 0.153919 0.614472 0.827177 1.05117
3 -211 -0.0439905 -0.902568 -2.20967 2.39138
3 211 -0.338926 1.11407 0.669687 1.35055
3 211 -1.91832 0.155373 -1.24856 2.29837
3 211 -0.3705 -1.05118 -0.917913 1.45062
3 -211 0.834674 0.777823 -1.1072 1.59595
3 321 1.74507 1.38754 -2.23727 3.19681
3 -211 -1.18389 0.0687307 -2.41722 2.69606
3 211 -0.993783 -0.0976868 -1.96452 2.20816
3 -211 -3.47868 -1.44204 -7.29865 8.21404
3 2212 -6.75169 -1.84108 -13.2666 15.0286
3 -211 -0.781435 -0.0926331 3.43804 3.52971
3 211 0.729788 -0.339468 -3.12297 3.22804
3 -211 0.491807 0.276107 -1.48231 1.59211
3 130 0.237261 1.30107 -1.46244 2.03357
3 130 -0.606342 -0.388977 1.2709 1.54329
3 211 -1.29038 0.582087 3.31775 3.60982
3 211 -1.00921 0.951844 2.19709 2.60215
3 130 -0.637771 -0.104494 1.67203 1.86037
3 130 -0.162983 -1.36919 -6.06105 6.23579
3 211 -0.0657402 0.713842 0.365717 0.816775
3 -321 0.515093 0.239956 -1.65817 1.82103
3 321 0.686455 -0.253505 -2.31778 2.48018
3 -211 0.734968 0.0402711 -3.47046 3.5504
3 130 -0.49158 0.654436 -2.71307 2.8772
3 211 1.03993 1.16482 1.55845 2.21054
3 -211 -0.00232371 -0.51028 -1.03697 1.16412
3 130 0.514256 0.569054 -1.44901 1.71334
3 -321 -0.61502 0.474283 1.96476 2.1696
3 22 0.164619 0.597026 0.275613 0.677866
3 22 -0.0240974 0.57843 -0.516041 0.775539
3 -211 0.501175 0.150665 0.12048 0.554862
3 22 -0.813988 0.0803464 -0.225251 0.848392
3 22 -0.995556 0.164333 -0.140305 1.01874
3 -12 -0.496798 -0.304952 0.474131 0.751402
3 22 -0.315048 -0.910539 -0.406594 1.04578
3 211 0.819891 -0.111191 -0.179971 0.858169
3 22 0.370081 -0.434747 -0.00418896 0.570949
3 22 0.543663 -0.416368 -0.0342899 0.685644
3 22 1.44659 -0.742753 1.01517 1.917
3 22 0.549431 -0.348597 0.480633 0.808952
3 22 -0.655513 -0.480601 1.21237 1.45963
3 211 0.00683513 0.502776 -1.4623 1.55262
3 22 -0.452599 1.22218 -2.22653 2.57992
3 321 -0.566026 1.35144 -4.05322 4.3381
3 -321 -0.471622 1.3905 -4.75462 5.0006
3 -2212 -1.15529 0.507624 4.83478 5.08407
3 211 -0.0417922 -0.790113 -3.12661 3.22818
3 -211 -0.353444 -0.378783 -2.46125 2.51905
3 2112 -0.0627149 -1.71748 -4.55473 4.95803
3 2112 0.555117 1.02449 3.82258 4.1052
3 2212 0.410183 -0.58937 0.520131 1.29093
3 211 0.841347 0.773057 -1.93273 2.24954
3 -211 0.756343 0.31851 -1.46377 1.68393
3 130 1.22509 0.0754004 -3.63863 3.87218
3 211 0.396062 0.416033 0.52808 0.792652
3 22 -0.793784 -1.91641 -0.728628 2.19855
3 22 -0.715854 -1.45137 -0.626583 1.73537
3 22 0.597716 0.19301 -0.89211 1.09104
3 22 -1.28957 -0.642224 -3.09824 3.4168
3 22 -2.06941 -0.82299 -4.49938 5.02038
3 22 0.376919 -1.19093 0.654171 1.41008
3 22 0.698973 0.0932435 0.224448 0.740023
3 22 0.568953 0.0994787 0.314308 0.657566
3 22 0.512149 0.632244 -1.95344 2.11612
3 22 1.17772 1.66528 4.1437 4.61849
3 211 0.531743 0.106749 0.344699 0.657604
3 -211 1.48019 0.622045 0.380442 1.65594
3 -211 -1.81941 -0.706051 0.0130236 1.95663
3 211 -0.556049 0.23695 0.716221 0.947517
3 22 -0.493525 0.401762 0.290245 0.699444
3 211 -3.06097 -5.02642 -2.75772 6.50069
3 -211 -0.197981 -1.1298 -0.153659 1.16565
3 22 0.524394 0.90903 -0.792172 1.31486
3 211 0.865103 0.396762 -2.71242 2.87793
3 -211 0.607415 -0.066231 -1.683 1.79592
3 22 -0.0525998 -0.498526 -0.603031 0.784181
3 130 -1.39161 -0.665166 0.0944419 1.62344
3 22 -0.916129 0.0342546 -0.185199 0.935288
3 211 -1.30176 -0.223862 0.53237 1.43094
4 -211 0.728831 0.0378612 -2.2272 2.34787
4 211 -1.00854 2.62947 1.2945 3.10266
4 211 0.480542 -0.871735 2.54254 2.73401
4 -211 0.532272 -0.197505 0.0213141 0.585026
4 -211 0.703727 -0.338945 -0.185736 0.814919
4 321 0.462586 0.775936 -0.550594 1.16745
4 -321 0.470489 0.56693 -0.51111 1.02358
4 2212 0.229202 -0.560431 -0.994678 1.49544
4 -2112 -0.00335782 4.05286 -12.5053 13.1792
4 211 -0.353316 0.969984 -4.2458 4.37172
4 -211 -0.0409852 0.905611 -3.15942 3.28987
4 2212 -2.92229 3.02047 -18.7021 19.1914
4 2212 -1.02288 2.01637 -1.98295 3.15031
4 -2212 -1.30679 0.867716 -2.61236 3.18833
4 211 -0.493019 0.37148 -2.05386 2.14916
4 -211 0.361491 -0.710093 4.55601 4.62727
4 -211 -0.307512 -2.34818 7.22826 7.60761
4 -211 -0.844426 -0.588341 -4.88765 4.99678
4 -2212 2.38137 -1.77276 -4.81935 5.73761
4 211 0.442341 -0.367146 -2.41925 2.49053
4 -211 0.781459 -3.49249 -5.89367 6.89659
4 211 0.353986 -1.86303 -2.58677 3.21046
4 211 3.63827 -1.46255 0.521087 3.95817
4 321 0.103945 -0.817739 1.07419 1.44121
4 211 -0.683274 -0.712136 -0.396547 1.07272
4 321 -1.61535 -0.763773 -0.593033 1.94631
4 211 -0.0989282 -0.593513 -0.0648388 0.62107
4 -211 -0.0346537 -0.64794 1.58846 1.72154
4 211 0.90959 0.960153 1.63451 2.10722
4 -211 -1.68652 0.117403 0.0380357 1.69678
4 -211 -0.0555576 1.06888 0.133868 1.08765
4 211 0.194742 -0.465316 1.21193 1.32011
4 211 -0.607233 -0.370823 -0.291926 0.781628
4 -211 -2.09089 6.05194 -24.132 24.9674
4 211 -1.44622 3.11124 -12.8605 13.311
4 -211 -0.500562 0.730512 -5.31322 5.38832
4 2212 -1.33395 0.270481 -6.51238 6.71893
4 -2112 -1.47188 0.362036 -6.4996 6.73981
4 211 -0.724588 0.431463 -3.25771 3.36798
4 -211 0.222747 1.04565 -4.31072 4.44351
4 -211 -0.388758 0.467267 -3.33131 3.38918
4 211 0.245165 1.41877 -8.50196 8.62414
4 -321 0.364535 1.55216 -7.36519 7.55194
4 -211 -0.412277 -1.50382 3.87385 4.17823
4 211 -0.784808 0.758852 2.73331 2.94657
4 -211 -0.579534 1.23721 5.38469 5.55706
4 -211 0.349436 -0.507549 -1.52654 1.65212
4 130 0.431746 -1.89534 -5.99901 6.3257
4 321 0.341576 -0.396359 -0.0160857 0.719551
4 -211 0.754526 -0.256163 0.194836 0.832088
4 -211 0.766598 -0.57867 -0.587532 1.13455
4 211 0.362473 -0.685854 -0.248675 0.826499
4 211 0.611345 -0.38961 -0.0788554 0.742453
4 321 1.15039 -1.65007 3.8833 4.40112
4 -211 0.758328 -0.770284 1.44114 1.80687
4 -321 1.72005 -1.96639 4.0091 4.81059
4 211 1.95226 -1.6366 4.42373 5.10673
4 211 1.35968 -1.86158 3.57774 4.2584
4 -211 4.93531 -5.02899 10.726 12.8341
4 211 -0.425515 -1.76507 2.56385 3.14473
4 -2112 -1.69517 -1.26903 -0.58371 2.38905
4 -211 -0.515893 -0.156207 0.0802815 0.562558
4 -2112 -0.686861 0.313445 2.11401 2.43348
4 130 0.125481 -0.569613 -0.00304978 0.7667
4 22 0.845943 0.75677 1.32739 1.74651
4 22 1.19269 0.788027 2.71664 3.06979
4 22 0.0290819 0.545074 -0.0166317 0.546102
4 22 -0.134594 0.528917 0.55535 0.778642
4 211 0.325289 -1.15017 2.43339 2.7147
4 2112 0.981192 -1.02999 1.69688 2.40537
4 -211 0.442302 -0.261465 0.846761 1.00024
4 -2112 0.848447 -1.24042 0.800923 1.94493
4 211 0.150539 -0.61621 0.372391 0.748687
4 -211 0.366949 0.426485 -0.311016 0.657839
4 211 0.268386 0.650686 2.17124 2.28674
4 22 0.577389 0.320175 2.37583 2.46586
4 211 -0.129626 -0.690825 2.46283 2.56497
4 22 -0.369708 -0.571335 -0.117592 0.690605
4 211 -0.053871 -0.604418 -1.05574 1.22568
4 22 -0.595404 0.135749 -0.813841 1.01748
4 211 -0.990281 1.99876 -8.69172 8.97447
4 -211 -1.5252 2.97136 -10.9204 11.4206
4 22 -0.341917 0.664281 -3.06247 3.15228
4 22 -0.891742 1.3151 -6.71052 6.89607
4 22 -0.605221 0.381669 -3.89206 3.95728
4 22 -1.25693 0.579697 -7.81973 7.94129
4 -211 -0.0105827 1.28302 -0.392053 1.34886
4 -211 0.0847682 -0.515647 2.78483 2.83688
4 22 -1.3206 -0.39681 2.63747 2.97619
4 -211 -0.408426 0.367247 1.72596 1.81662
4 22 0.235129 -0.532984 -1.84028 1.93028
4 22 0.39953 -0.635358 -2.29945 2.41884
4 -2212 1.49475 -0.275831 0.441932 1.84012
4 22 0.647674 -0.677058 1.08105 1.43058
4 22 1.54868 -1.41031 2.63778 3.36828
